title,release_date,maturity_rating,genre,rating,directors,stars,votes
Jack Nicklaus' Greatest 18 Holes of Major Championship Golf,1989,,Sport,0.0,,,0
Yokozuna monogatari,1994,,,0.0,,,0
Project Blue,2019,,['Action' ' Adventure'],0.0,['James Deighan'],['Nate Flynn' ' Nick Mann' ' Andrew Marsh'],0
Ohsho Kamazawa Hachi Dan no Tsume Shogi,1982,,,0.0,,,0
Horse Life Amis pour la Vie,2008,,Action,0.0,,,0
12 Labours of Hercules,2013,,['Adventure' ' Fantasy'],0.0,,,0
White Mirror,2016,,,0.0,,['Infernal Dreams'],0
Kurukuru Tonzuran,2007,,,0.0,['Shintaro Sato'],,0
FullBlast,2015,,Action,0.0,,,0
Pocket Bomberman,1997,,Action,0.0,,,0
Mahjong Senka,1986,,,0.0,,,0
"Fruitcake, Mistletoe & Murder",2020,,Mystery,0.0,['Jason Myer'],['Jason Myer'],0
Spear Resurrection,2001,,,0.0,,,0
Def Jam Rapstar,2010,T,Music,0.0,,,0
Zill Ơll,1999,,Adventure,0.0,,,0
Shape Shatter,2012,,,0.0,,,0
Snail Bob,2010,,['Adventure' ' Comedy' ' Family'],0.0,,,0
Hank Drowning on Dry Land,0,,Action,0.0,['Jakub Lisinski'],,0
Camp Pokémon,2014,,Family,0.0,,['Troy Lund'],0
Pirate Shooter,2016,,,0.0,,,0
RPG Tsukuru: Super Dante,1995,,Action,0.0,,,0
Daigassô! Bando burazâzu,2004,,,0.0,['Noriko Kitamura' ' Nobuo Matsumiya' ' Masaru Nishita'],['Masakazu Miyazaki'],0
Dragon's Dogma Online,2015,,Adventure,0.0,,,0
SD Gundam Dimension War,1995,,Sci-Fi,0.0,,,0
GoldenEye with Mario Characters,2018,T,Action,0.0,,,0
Bridge 2.0,1979,,,0.0,,,0
Carlos,1994,,,0.0,,,0
Electro-Fun 401,1974,,,0.0,,,0
Blue Angelo: Angels from the Shrine,2004,,Action,0.0,,,0
'Twas the Night Before Christmas,2018,,Family,0.0,['Mickey Corcoran'],['Tony Sheinman'],0
Mâjan Gakuen 2: Gakuen-chô no Fukushû,1989,,,0.0,,,0
Akane the Kunoichi,2011,,Action,0.0,,,0
Buzzword,1975,,Family,0.0,,,0
Durarara!!: The Underside,2015,,Adventure,0.0,,,0
Wonder Blocks,2015,,Adventure,0.0,,,0
Bouncy Ninja Rises: Don't Touch the Black Tile Spikes,2014,,Action,0.0,,,0
Spellsword Cards: DungeonTop,2020,,['Action' ' Adventure' ' Fantasy'],0.0,,,0
The Elder Scrolls V: Skyrim - The Forgotten Worlds,2022,,['Adventure' ' Mystery'],0.0,,['Blake B. Brown'],0
Planetarian: The Reverie of a Little Planet,2004,,Sci-Fi,0.0,,['Keiko Suzuki'],0
The Copperport Casefiles: Dead of Winter,2021,,Horror,0.0,['Professorstitch'],['Harriet Young' ' Jamie Ennis' ' Melissa Wright' ' Dave Marshall'],0
Heracles no Eikô: Ugokidashita Kamigami,1992,,Adventure,0.0,,,0
Riversi Quest 2,2018,,Adventure,0.0,,,0
Panic Ship,2016,,Horror,0.0,,,0
Oops!: A Line-Drawing Game for Your Video Terminal,1976,,Family,0.0,,,0
USAAF Mustang,1990,,['Action' ' War'],0.0,,,0
Nyanroo the Supercat,2021,,['Action' ' Adventure'],0.0,['Victor Hugo Castro'],,0
Viki Spotter: School,2018,,['Animation' ' Adventure' ' Family'],0.0,,,0
Eiken DS 3 Derakkusu,2009,,,0.0,,,0
Getsu Fûma Den,1987,,Adventure,0.0,,,0
Solar War,1979,,Sci-Fi,0.0,,,0
Brotherhood of Battle,2009,,War,0.0,['Josiah Brooks' ' Matt Stradwick'],,0
Tales of Link,2014,,Adventure,0.0,,['Yuki Ono' ' Shiori Mikami' ' Ai Nonaka' ' Asami Seto'],0
Stunt Driver,1990,,Sport,0.0,,,0
Quintette,1986,,,0.0,,,0
The Boston Massacre History Experience,2017,,Documentary,0.0,['Laura Rodriguez'],,0
Rafflesia,1986,,['Action' ' Sci-Fi'],0.0,,,0
Halloween Chronicles: Evil Behind a Mask,2019,,Adventure,0.0,['Oleg Smolyanskiy'],['Alaina Wis'],0
Hammer: The Shootout,2021,,Action,0.0,['Marcus Kempton'],['Joel D. Wynkoop'],0
Mobile Suit Gundam: Hyper Desert Operation,1992,,Action,0.0,,,0
Osomatsusan: Matsumatsuri!,2016,,Comedy,0.0,,,0
Mission Under the Cover,2015,,Comedy,0.0,['Antonio Jacobson'],['Antonio Jacobson' ' Marcello Jacobson'],0
Super Robot Wars,1991,,War,0.0,,,0
Surface: Return to Another World Collector's Edition,2015,,Fantasy,0.0,['Ruslan Efimov'],['Amber Lee Connors'],0
High Heat Baseball 2000,1999,E,Sport,0.0,['Mark Dickenson'],['Cal Nguyen'],0
Gesundheit,2011,,,0.0,,,0
Mâjan: Pon Chin Kan,1992,,,0.0,,,0
Golden Nugget Casino DS,2005,,,0.0,,,0
Mushroom Fantasy,2013,,Fantasy,0.0,,,0
Time Troopers,2004,,,0.0,['Dick Cooper'],"['John Cleese' ' Emma Taylor-Isherwood' ' Holly Alexander'
 ' Brigid Christison']",0
Final Fantasy VII G-Bike,2014,,Action,0.0,,,0
Ugh!,1992,,Action,0.0,,,0
Kana Quest,2020,,,0.0,,,0
Reducept,2019,,,0.0,['Margryt Fennema' ' Louis Zantema'],,0
Canvas Croquis,1985,,,0.0,,,0
Planetaria Concursus,0,,Sci-Fi,0.0,,,0
Barbie's Ocean Discovery,1999,,['Adventure' ' Family' ' Fantasy'],0.0,,,0
Lugaru: The Rabbit's Foot,2005,,,0.0,,,0
Isbarah,2015,,Action,0.0,,,0
Trap Adventure 2,2018,,,0.0,,,0
Crisis Guide: Iran,2011,,['Short' ' News'],0.0,,['Ali Alfoneh' ' Reza Aslan' ' Avner Cohen' ' Isobel Coleman'],0
Brother Bear: Bone Puzzle,2004,,Family,0.0,,['Jennifer Hale'],0
Dance and Learn,2014,,Action,0.0,['Alex Potts'],,0
MegaGlest,2010,,Adventure,0.0,,,0
The Patrician,1992,,,0.0,,,0
Gus Track Adventures VR,2017,,Adventure,0.0,,['Kellen Goff'],0
Gomoku Narabe Renju,1981,,Family,0.0,,,0
Grand Voyage,2017,,,0.0,,,0
Call of Champions,2015,,Action,0.0,['Cinco Barnes'],,0
Toshinden Card Quest,1998,,Action,0.0,,,0
World Series Baseball,1994,,Sport,0.0,,,0
Grudge Warriors,2000,T,['Action' ' Sci-Fi'],0.0,,,0
Soccer Manager,2005,,Sport,0.0,,,0
We Sing Deutsche Hits 2,2012,,Music,0.0,,,0
Marusa no onna,1989,,Adventure,0.0,['Tokuro Fujiwara'],,0
EVE: Gunjack,2015,,['Action' ' Sci-Fi'],0.0,,,0
Wars and Roses,2022,,['Action' ' Romance' ' War'],0.0,,,0
Ozon I,1983,,Action,0.0,,,0
Mega Man Star Force: Dragon,2006,,Action,0.0,['Masahiro Yasuma'],,0
Anstoss 2005,2004,,Sport,0.0,,,0
NMB48 no mâjan: Teppen tottande!,2018,,Comedy,0.0,,,0
Wild Earth: Deep Ocean,2009,,Adventure,0.0,['Robert Lloyd'],['Philippe Cousteau Jr.' ' Michiko Martin'],0
Parky and the Yellow Submarine,1985,,Action,0.0,,,0
Burauza puroyakyuu Next,2013,,Sport,0.0,,,0
The Defeat of Little Red,2017,,['Action' ' Sci-Fi'],0.0,,,0
Guardian Hunter,2014,,,0.0,,,0
Math Flashcards,0,,,0.0,,,0
Shall We Date?: War of Prayers,2015,,Romance,0.0,,,0
Ninja Boy,1992,,Action,0.0,['Jun Suzukawa'],,0
The Sekimeiya: Spun Glass,2021,,Mystery,0.0,,,0
Mahjong Rokumeikan,1988,,,0.0,,,0
SWIV,1991,,Action,0.0,,,0
No Red Lines,2020,,Animation,0.0,['Jesús Pedro Calzado'],,0
Allie Hamilton,2013,,Adventure,0.0,['Vincent Chi'],['Cooper Bibeud'],0
Shreddin' Santa,2002,,Sport,0.0,,,0
Metaru sâga: Kouya no hakobune,2015,,,0.0,,,0
DC Universe Online: Dark Knights,2022,,Adventure,0.0,,,0
Mobile Suit Gundam,1993,,['Action' ' Sci-Fi'],0.0,['Makoto Hijiya'],,0
Canal+ Football 2000,1999,,Sport,0.0,['Luc Job'],['Jules-Édouard Moustic'],0
U-Sing,2009,,Musical,0.0,['Guillaume Descamps'],,0
Harukanaru toki no naka de: Maihitoyo,2006,,,0.0,,,0
Castle Creeps,2017,,,0.0,,,0
Mr. Driller 2,2000,E,Family,0.0,['Yasuhito Nagaoka'],['Toshio Furukawa'],0
Age of Wonders III: Golden Realms,2014,,Fantasy,0.0,,,0
Double Deck,0,,,0.0,,,0
Dozy Dieter,2021,,Comedy,0.0,['Danijela Milanovic'],,0
Hatsune Miku: VR fûchâ raibu,2016,,Music,0.0,,['Miku Hatsune'],0
Halfquake Amen,2002,,['Adventure' ' Fantasy' ' Horror'],0.0,['Muddasheep'],,0
Creatures,1990,,Adventure,0.0,['John Rowlands'],,0
Sea Battle,1976,,Action,0.0,,,0
Dirt Racer,1995,,,0.0,,,0
Shing,2020,,['Action' ' Fantasy'],0.0,['Greg Kurek'],['Aleks Le' ' Stephanie Panisello' ' Jay Simon' ' Stephanie Southerland'],0
Barbie Photo Designer,1998,,,0.0,,['Chris Anthony Lansdowne'],0
Trials of Ascension: Exile,2015,,Action,0.0,['Ted Biggs'],,0
Stabbed,2013,,Animation,0.0,['Thomas Ridgewell'],"[""Chris O'Neill"" ' Thomas Ridgewell']",0
Tokimeki kareshi,2016,,Romance,0.0,,,0
Wandering Knight,0,,Fantasy,0.0,['Honzys'],['Andrew Wallace'],0
Yumeoukoku to nemureru 100-nin no oujisama,2015,,Action,0.0,,,0
Memorick: The Apprentice Knight,2004,,Fantasy,0.0,,['Alexandre Amancio' ' Thor Bishopric' ' A.J. Henderson' ' Arthur Holden'],0
Ken to hakari no ditekutashî,2019,,Adventure,0.0,,,0
Pokémon: PokéROM - #61 Poliwhirl,2000,,Family,0.0,,,0
Jampack Vol. 1,1997,,,0.0,,,0
Gimmick!,1992,E,['Action' ' Adventure' ' Fantasy'],0.0,['Tomomi Sakai'],,0
Epic Dumpster Bear 2: He Who Bears Wins,2020,,Action,0.0,,,0
Pew Dew Redemption II,2019,,Comedy,0.0,['Enki'],['Barry Behannon'],0
N-Gen Racing,2000,E,Family,0.0,,,0
The Low Road,2017,,Crime,0.0,,['Emily Bachynski' ' Chris Bell' ' Jim Cuming' ' Doug Hoyer'],0
Verne World,1995,,,0.0,,,0
Pararira pankî,2014,,Action,0.0,,,0
Love Quest,1995,,Adventure,0.0,['Fumio Nakamura'],['Mieko Kato' ' Shizuko Saito'],0
Coteeto,2018,,,0.0,['Pedram Goshtasbpour'],,0
Uchroniques,2015,,History,0.0,['Thierry Tripod'],,0
Pest-Ex,2018,,Sci-Fi,0.0,['Hoi-Fung Ma'],['Sebastian Johansson' ' Jocelyn Tam'],0
House Flipper - Apocalypse DLC,2018,,,0.0,,,0
Dungeon of Elements,2013,,Adventure,0.0,['Michael Hartman'],,0
V-Rally Edition '99,1998,E,Action,0.0,['Stéphane Baudet'],,0
Strength & Skill,1984,,Sport,0.0,,,0
XBlaze Lost: Memories,2015,M,Sci-Fi,0.0,,['Ayumi Fujimura' ' Nao Tôyama'],0
Big Belly Adventure,2016,,Adventure,0.0,['Narukami'],,0
Mâjan: Daiyaru Q²,1991,,,0.0,,,0
Fortune Twenty-One,1979,,,0.0,,,0
Segare ijiri,1999,,,0.0,,,0
Alien Chaos,2013,E10+,['Action' ' Sci-Fi'],0.0,['Peter Bergström'],,0
Xardion,1992,,,0.0,,,0
Demon Turf: Neon Splash,2022,E10+,['Action' ' Adventure' ' Comedy'],0.0,,,0
Magic Serpent,1991,,,0.0,,,0
Fantastic Eleven,2014,,Action,0.0,,,0
Selatria: Advent of the Dakk'rian Empire,2017,,Adventure,0.0,['Grover Wimberly IV'],['Jabari Lewis-Smith' ' Toria Bell' ' Adriana Beals' ' Alex Beckham'],0
Tom and the Ghost,1990,,['Action' ' Fantasy'],0.0,,,0
Cosmic Chef,2017,,,0.0,,['Michael Schwalbe'],0
Quest of Paix,2016,,Adventure,0.0,['Masen Cheeks'],,0
Fare Thee Well,2017,,Drama,0.0,,['Andrew Boa' ' Reece Bridger' ' Tiana Camacho' ' Dani Chambers'],0
Galaxia,1979,,['Action' ' Sci-Fi'],0.0,,,0
The Nest,2021,,Sci-Fi,0.0,['Keyan Hatefi'],,0
Haunted Legends: Twisted Fate,2019,,Fantasy,0.0,,['Alaina Wis'],0
0-ji no kane to Shinderera: Halloween Wedding,2013,,,0.0,,,0
Starsweep,1997,E,,0.0,['Ryuji Kuwaki'],['Kanako Higashi' ' Rena Kato' ' Miwa Matsumoto' ' Taiki Matsuno'],0
Pichu Bros. Mini,2002,,['Action' ' Family' ' Fantasy'],0.0,,,0
Cybertag,1993,,['Action' ' Sci-Fi'],0.0,,,0
Overdungeon,2018,,['Action' ' Adventure'],0.0,,,0
Mega Man Battle Network 5,2004,E,['Action' ' Adventure' ' Fantasy'],0.0,['Masahiro Yasuma'],,0
Dog School: Lovely Puppy,2011,,Adventure,0.0,,,0
Top Gun,2009,,Action,0.0,,,0
Yo-kai Watch Blasters: Red Cat Corps,2015,,Adventure,0.0,['Kentaro Motomura' ' Norihiko Sutô'],"['Alicyn Packard' ' Melissa Hutchison' ' Meyer DeLeeuw' "" Joey D'Auria""]",0
Mail Mole,2021,,['Action' ' Adventure'],0.0,,['David Jaumandreu'],0
Keno,1985,,,0.0,,,0
Mario Undôkai,1993,,['Family' ' Fantasy' ' Sport'],0.0,,,0
Russian Front,2015,,Action,0.0,,,0
Tyranny: Bastard's Wound,2017,,Adventure,0.0,['Matt MacLean'],,0
Ribbit!,1991,,Family,0.0,,,0
Nazowakuyakata: Oto no manimani,2011,,Adventure,0.0,,,0
Eri's Forest,2020,,Fantasy,0.0,,['ChiVoice' ' Yurie Hoyoyon'],0
Zero Divide,1995,,,0.0,['Akira Sato'],['Ken Kawashima'],0
Bop'n Rumble,1987,,,0.0,,,0
Red Alert,2019,,Action,0.0,,['AJ Donnelly'],0
Dokuta Kaosu: Jigoku no Tobira,1987,,Action,0.0,,,0
Zoids Infinity,2004,,Action,0.0,,,0
City Crisis,2001,E,Action,0.0,['Wataru Kawashima' ' Hiroyuki Kurosawa'],,0
Stinkoman 20X6,2005,,['Action' ' Adventure' ' Comedy'],0.0,,['Matt Chapman'],0
Bankshot Billiards 2,2005,,Sport,0.0,,,0
My Fitness Coach: Cardio Workout,2009,,,0.0,['Masashi Kota'],,0
Utopia,1982,,,0.0,,,0
19th Hole,1986,,Sport,0.0,,,0
Senran Kagura: Bon Appétit!,2014,M,Action,0.0,"[""Ken'ichiro Takaki""]",['Yu Asakawa' ' Keiji Fujiwara' ' Saori Gotô' ' Yumi Hara'],0
Jitsuryoku!! Puro yakyuu,1989,,Sport,0.0,,,0
Lampblack,2023,,Adventure,0.0,,,0
Racing Gears Advance,2004,E,['Action' ' Adventure' ' Sport'],0.0,,,0
Puzzler,2007,,Family,0.0,['Paul Andrews'],,0
Backgammon,1976,,Family,0.0,,,0
Gekisou Tomarunner,1999,,Action,0.0,['Jun Chuma'],,0
Missile Splinter,1981,,['Action' ' Sci-Fi'],0.0,,,0
Omega Five,2008,E10+,['Action' ' Sci-Fi'],0.0,,"['Michiyo Shibahara' ' Yûki Nagata' ' Yuki Nakashima'
 ' Noriyoshi Nishiyama']",0
Super Triv III,1988,,,0.0,,,0
Judge Dredd 'halls of Justice',0,,Action,0.0,['Kevin Connor'],,0
Agent Roswell,2021,,['Action' ' Sci-Fi'],0.0,,,0
Steel Division Normandy 44,2017,,Action,0.0,,,0
Home A Drone,2019,,Sci-Fi,0.0,['Joel Ogden'],,0
Tornado Low Level,1984,,Action,0.0,['Costa Panayi'],,0
Mind Scanners,2021,M,,0.0,['Malte Burup'],,0
Mrs. Dynamite,1982,,Family,0.0,,,0
Hello Kitty: Happy Party Pals,2005,E,,0.0,,,0
Heart Attack,1983,,Family,0.0,,,0
Caterpillar Construction Zone,1999,,Action,0.0,,,0
Hero's Saga Laevatein Tactics,2008,,Adventure,0.0,,,0
Cherry Chance,0,,,0.0,,,0
CART World Series,1997,K-A,Sport,0.0,,,0
Optim Sport,1977,,Sport,0.0,,,0
Poker Dice,1991,,,0.0,,,0
B. League: Dream Arena,2017,,Sport,0.0,,,0
River City Girls Zero,2022,E10+,Action,0.0,['Adam Tierney' ' Matt Bozon'],['Kayli Mills' ' Kira Buckland' ' Honoka Kuroki' ' Sumire Morohoshi'],0
Trivia Quest,1984,,,0.0,,,0
Ikinokore! Shuumatsu sekai,2018,,Adventure,0.0,,,0
Sukide hatarakunoga kirainawakejanai.,2016,,,0.0,,,0
The Sims 4: My First Pet Stuff,2018,T,,0.0,,,0
Shuttle Invader Part II,1979,,['Action' ' Sci-Fi'],0.0,,,0
Drone Fight,2016,,Action,0.0,,,0
Jong Oh,2014,,,0.0,,,0
12-ji no kane to Shinderera: Halloween Wedding,2012,,,0.0,,,0
Blob,1993,,Action,0.0,,,0
Ragged Edge,2011,,Action,0.0,['Christophe Kohler'],['Adam Riley'],0
Valiant Mirror,2019,,Fantasy,0.0,['Eiko Ishiwata'],['Brett Douglas McDowell'],0
Aitsu ni kabedon!!: Tengokuka jigoku no wakaremichi,2015,,,0.0,,,0
Majikku mêkia,2016,,Action,0.0,,,0
Tempest,2021,,Horror,0.0,['Dave Kenneth'],,0
The Stranger VR,2020,,Sci-Fi,0.0,['Ismail Kemal Ciftcioglu'],['Bahar Baziki' ' Elif Baziki' ' Ismail Kemal Ciftcioglu'],0
Socket,1993,,,0.0,['Toshihisa Hasegawa'],,0
Mr Doo,1992,,Fantasy,0.0,,,0
Sacra Terra: Kiss of Death,2013,,Fantasy,0.0,,,0
Beard Blade,2021,,,0.0,['Glovebox Games'],,0
Gurumon,2016,,Action,0.0,,,0
Ponyonyon youkaihime,2016,,,0.0,,,0
Tanto-Âru: Puzzle & Action,1993,,['Action' ' Family'],0.0,,,0
Pingvin-SM,2008,,Comedy,0.0,,['Elin-Margareta Nordin'],0
Colourshot,1977,,Sport,0.0,,,0
Adventure 'F': Eye of Bain,1983,,Adventure,0.0,,,0
Ossanman,2013,,,0.0,,,0
Iris Mysteria!,2019,,,0.0,,,0
Princess Panzer,2016,,Action,0.0,,,0
VR Karts,2015,E,['Action' ' Sport'],0.0,,,0
Odyssey 500,1976,,Sport,0.0,,,0
Panic Road,1986,,Family,0.0,,,0
Fatal Seeker,2015,,Action,0.0,,,0
Narikids Park: Kaitou Sentai Lupinranger vs Keisatsu Sentai Patranger,2018,,Action,0.0,,['Asahi Itou' ' Shôgo Hama' ' Haruka Kudo' ' Kousei Yuuki'],0
Sky Adventure,1989,,['Action' ' Sci-Fi'],0.0,,,0
Mirax,1985,,['Action' ' Sci-Fi'],0.0,,,0
The Weakest Link with Anne Robinson,2007,,,0.0,,['Anne Robinson'],0
Fortress Legends,2016,,,0.0,,,0
Mahjong Gyaru no Kokuhaku,1989,,,0.0,,,0
Haunted Hearts,2013,,Romance,0.0,['Daniel Murtagh'],['Chantal Lamour' ' Sam Marine'],0
Ghost in the pool,2021,,['Adventure' ' Horror'],0.0,,,0
Dead Angle,1988,,['Action' ' Crime'],0.0,['Takahide Wada'],,0
Fascination,1991,M,['Adventure' ' Mystery' ' Thriller'],0.0,['Muriel Tramis'],,0
Mazlo's Spelling Adventure,1997,,,0.0,,['Paul Hecht' ' Bruce Sampson' ' Tina Starr' ' Tony Walsh'],0
Block Perfect,1978,,Family,0.0,,,0
EyeToy: Chat,2004,,,0.0,['Jamie McDonald'],,0
Arcomage,1999,,Fantasy,0.0,,,0
Wayne Gretzky Hockey 2,1991,,Sport,0.0,,,0
Solitary Fighter,1991,,Action,0.0,,,0
Sugoroku monsutâzu,2014,,,0.0,,,0
Lifeboat,1983,,,0.0,,,0
Mazaam - The Musical Genius,2019,,Family,0.0,,['Annie Girard' ' Ilana Zackon'],0
Mahjong Houroki Part I: Seisyun Hen,1987,,,0.0,,,0
Rolling Ball,1983,,Family,0.0,,,0
STTR: Space War Simulation,1977,,['Action' ' Sci-Fi'],0.0,,,0
Battle Boom,2018,,,0.0,,['Thomas Judd' ' Rich Keeble'],0
Macrophonics,2012,,Family,0.0,['Joel Simon'],,0
Amaransu KH,1995,,['Adventure' ' Fantasy'],0.0,,,0
Kanahei no kodoubutsu Pisuke & Usagi: Tondeke roketto!,2019,,Romance,0.0,,,0
Master of Weapon,1989,,['Action' ' Sci-Fi'],0.0,['George Jyuttute'],,0
Battle Academy,2010,,,0.0,,,0
Joy Mech Fight,1993,,Action,0.0,['Koichi Hayashida'],,0
Star Trek: Adversaries,2018,,Sci-Fi,0.0,,,0
BattleTech: Heavy Metal,2019,,['Action' ' Adventure' ' Sci-Fi'],0.0,['Jordan Weisman'],,0
Wreckateer,2012,E10+,['Action' ' Adventure' ' Fantasy'],0.0,,['Chris Biddle' ' Jonathan Price' ' Jonathan R. Freeman'],0
"Ranma 1/2: Datou, ganso musabetsu kakutou-ryuu!",1992,,,0.0,,['Shinobu Adachi' ' Takeshi Aono' ' Miyoko Asô' ' Megumi Hayashibara'],0
Ephemeral Fantasia,2000,T,['Action' ' Adventure' ' Fantasy'],0.0,['Atsushi Horigami' ' Shinji Morimitsu'],,0
Owl's Quest: Every Owl Has Its Day,2007,,['Comedy' ' Fantasy'],0.0,,,0
Warp,2012,,['Action' ' Adventure'],0.0,,,0
Riding Fight,1992,,['Action' ' Crime' ' Sci-Fi'],0.0,,,0
Impossible Mission 2 (Nintendo Virtual Console Version),2008,,Action,0.0,['Chris Bailey'],,0
Tenseishitara suraimu datta ken: Rôdo obu tenpesuto,2019,,Action,0.0,,,0
Challenge,1974,,Sport,0.0,,,0
Prison Run and Gun,2016,,Action,0.0,,,0
Grandma,2019,,Horror,0.0,['Scott Boardwine'],['Brian Watts' ' Joe Filippone' ' Innocently Creating'],0
Kaibutsu kuronikuru,2009,,Action,0.0,,,0
Terminator 2: Judgment Day: Skynet Edition - Query Mode,2009,,Game-Show,0.0,,['Edward Furlong' ' Jenette Goldstein' ' Arnold Schwarzenegger'],0
"The $1,000,000 Pyramid",2011,,Game-Show,0.0,,['Brett Schaenfield'],0
Runatikku dôn,1993,,,0.0,,,0
Final Fantasy Legend III,1993,,Adventure,0.0,['Kouze Ide'],,0
Dr. Micro,1983,,['Action' ' Family'],0.0,,,0
Red Bull Air Race: The Game,2016,,Sport,0.0,['Ian Bell'],['Nick Fellows'],0
Buzz! Junior: Monster Rumble,2007,,,0.0,,,0
Project: Mobilize,2021,,Action,0.0,['Jason Hendrich' ' Greg Killion'],,0
TV Hockey,1973,,Sport,0.0,,,0
Mâjan Shinkirô Déja Vu 2,1989,,,0.0,,,0
Fight of Animals: Arena,2020,T,,0.0,,,0
Memory's Dogma Code:01,2016,,Sci-Fi,0.0,,,0
Drift Out '94: The Hard Order,1994,,Sport,0.0,['Yoshiaki Komada'],,0
Bardbarian,2014,,Animation,0.0,,,0
Twilight Syndrome: Saikai,2000,,Horror,0.0,['Masashi Haraki'],['Yûko Sasamoto' ' Miho Yamada' ' Masayo Kurata' ' Osamu Hosoi'],0
Kengi,1991,,,0.0,,,0
Ginga Ninkyouden,1987,,['Action' ' Sci-Fi'],0.0,,['Hanuma An' ' Ayako Miura' ' Kanako Ômori'],0
Blockception - Sports Day: Winter Fun,2019,,Sport,0.0,['Alex Bellavita'],,0
Dark Matter: Hudokai,2016,,Sci-Fi,0.0,['Edgar Duncan' ' Lee Janes'],['Chase Johnson' ' Claire Alexander' ' Elizabeth Duncan' ' Sean Clarkson'],0
Temple of Apshai Trilogy,1985,,['Adventure' ' Fantasy'],0.0,,,0
Virus,1987,,['Action' ' Sci-Fi'],0.0,,,0
Beauty Block,1991,,,0.0,,,0
Space Shuttle Project,1991,,Action,0.0,,,0
Latent Lava,2008,,Action,0.0,['Pranay Chulet'],['Sean Gormley' ' Rizwan Mirza' ' Pranay Chulet' ' Jen Oda'],0
Yakyuutsuku!!,2016,,Sport,0.0,,,0
Lustration VR,2020,,Fantasy,0.0,['Ryan Griffen'],,0
The X-Files: Urbs Tertia,2001,,Game-Show,0.0,,,0
Harukanaru toki no naka de: Hachiyoushou,2005,,,0.0,,,0
Ojanko Yakata: Shobatsuki Mahjong sen,1986,,,0.0,,,0
Mole Hunter,1980,,Family,0.0,,,0
Sea of Lies: Tide of Treachery,2015,,,0.0,,['Charlotte Ann' ' Erik Braa' ' Jonathan Cooke' ' Peter Leake'],0
On the Lam: Fugitive Simulator,2014,,Crime,0.0,['Randall Herman'],,0
Shokrok Throwdown,2006,,Sport,0.0,['Paul Andrews'],,0
10 Out of 10: English,1993,,Family,0.0,,,0
Injun Poker,1977,,,0.0,,,0
RPG Maker MZ,2020,,Adventure,0.0,,,0
X Rebirth,2013,,Sci-Fi,0.0,,['Michael Baumgardt' ' Martin Brenner' ' Chris Burtt-Jones' ' Dirk Groben'],0
Grand Sphere,2015,,Action,0.0,,,0
Dangerous Rays,2014,,Action,0.0,,,0
Skyfox,1984,,['Action' ' Sci-Fi'],0.0,,,0
Beatmania III: The Final,2002,,Music,0.0,,,0
Sebunsu doragon,2009,,,0.0,['Kazuya Niinô'],['Yui Horie' ' Takahiro Sakurai' ' Yukari Tamura'],0
Bloody Zombies,2017,,Action,0.0,,,0
Laser Ghost,1989,,['Action' ' Horror'],0.0,,,0
F/A-18 Interceptor,1988,,Action,0.0,['Robert Dinnerman'],['Scott Cronce'],0
Lunar: Genesis,2005,E10+,Action,0.0,,,0
Curse of the Crescent Isle,2010,,,0.0,,,0
Disney's City Girl,2013,,Animation,0.0,['Dave Rohrl'],,0
Perfection: Paper-thin,2021,,Horror,0.0,,['Mike Young' ' Ron Guan' ' Amber Barile' ' Melissa White'],0
Il tesoro di Venezia,1997,,,0.0,['De Agostini' ' Daniele Panebraco'],,0
Sleepwalker,1993,,['Action' ' Comedy'],0.0,,,0
Tales of Eternia Online,2006,,Action,0.0,,['Hitomi Nabatame' ' Noriko Shitaya'],0
Rasuto esukôto: Shin'ya no kurochou monogatari,2006,,Romance,0.0,,['Nobuyuki Hiyama' ' Hideo Ishikawa' ' Aya Ishizu' ' Katsuhiko Kawamoto'],0
Kaikan furêzu climax,2019,,Romance,0.0,,,0
Drago Noka,2022,,Adventure,0.0,,,0
Sasuke vs Commander,1980,,Action,0.0,,,0
Forbidden.exe,2007,M,Horror,0.0,['Petri Purho'],,0
Culdcept Revolt,2016,,Action,0.0,['Hideo Suzuki' ' Masahiro Shiotani' ' Yoshinori Tsuchiyama'],,0
Wizardry 6: Bane of the Cosmic Forge,1990,,['Adventure' ' Fantasy' ' Sci-Fi'],0.0,['David W. Bradley'],,0
Universal Classics Pinball,2017,E10+,['Adventure' ' Comedy' ' Horror'],0.0,,['Jon Bailey' ' A.J. LoCascio' ' Michael McConnohie' ' Audrey Wasilewski'],0
The Secrets of Da Vinci: The Forbidden Manuscript,2006,,,0.0,,,0
The Life Stage,1993,,,0.0,,,0
Adventure Island,1992,,,0.0,,,0
Vera VR,2021,,Romance,0.0,['Krzysztof Pietroszek'],['Caroline Duncan' ' Jim Thalman'],0
Racing A,1982,,Sport,0.0,,,0
Sprint 2,1976,,Sport,0.0,,,0
Beat Blaster,2019,,Action,0.0,,,0
Nintendo DSi Metronome,2009,,Adventure,0.0,,,0
Shiro,2020,,,0.0,,,0
Assasitemps,2017,,Action,0.0,,['Mary Karcz'],0
Igo Wars,2017,,,0.0,,,0
Ryûha,1987,,,0.0,,,0
Starmancer,2021,,Sci-Fi,0.0,,['Matt Leung'],0
Colour TV Game,1981,,Sport,0.0,,,0
Battle Cross,1982,,['Action' ' Sci-Fi'],0.0,,,0
